,dscrt_train,dscrt,N,H,space,kappa,kappa_T,sigma,initial,constraint,restarts,epochs,batch_size,validation_size,learning_rate,max_gb,MC_,sig_comp,res,err,time,train_time,eval_time
77,100,100,1,0.3333333333333333,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.016171543074025824,0.00961098720058436,2024-02-29 18:28:59,12711.969282150269,0.5093307495117188
78,100,100,5,0.3333333333333333,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.14009328782279715,0.010491526304645234,2024-02-29 21:56:43,24908.318286895752,1.9038147926330566
51,100,100,3,0.3333333333333333,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.14155515474415448,0.01043676562732183,2024-02-29 19:25:36,16091.073343515396,0.7632696628570557
53,100,100,4,0.3333333333333333,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.1778828656255827,0.010164695013367697,2024-02-29 17:28:03,9011.447118520737,1.2293941974639893
2,100,100,7,0.3333333333333333,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.12110607218957459,0.010335246032788903,2024-03-01 10:15:21,68126.44557213783,8.24290919303894
62,100,100,1,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.0031029529491468266,0.008952570504574606,2024-02-29 18:44:42,13649.535584449768,0.6240634918212891
54,100,100,5,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,0.010379983917459064,0.00892503613374686,2024-02-29 17:09:32,7678.342476606369,2.021012783050537
55,100,100,1,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.010734475669844356,0.008991543569462322,2024-02-29 15:07:24,602.3486437797546,0.3089334964752197
45,100,100,2,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.006345369806652636,0.009095059084208984,2024-02-29 15:44:04,2824.2359778881073,0.5506927967071533
60,100,100,4,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.004833593105671191,0.00892315468195896,2024-02-29 20:10:41,18773.96864962578,0.9945309162139893
80,100,100,7,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,0.01532544166115772,0.009015802634075362,2024-02-29 16:49:50,5252.224924325943,5.8150622844696045
9,100,100,7,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,0.0024130132470296284,0.008979775619047926,2024-03-01 09:30:47,65411.07266187668,8.191364288330078
67,100,100,4,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,0.003747847672622628,0.009030534998089016,2024-02-29 17:27:37,8985.444545984268,1.2298791408538818
47,100,100,3,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,0.0033707766268382426,0.009106966091293363,2024-02-29 16:23:22,5165.670213222504,0.7653102874755859
23,100,100,2,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.0026662189871824275,0.008915547073832113,2024-02-29 18:36:02,13128.972161769867,0.6004023551940918
21,100,100,6,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,0.010857529291356933,0.008985960377043356,2024-03-01 05:36:44,52323.5704870224,4.542005300521851
74,100,100,5,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.010221431264411478,0.008912238458875165,2024-02-29 23:20:45,29932.745289564133,2.4816527366638184
14,100,100,6,0.5,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.0030848289139146132,0.009056458372841851,2024-02-29 16:44:59,6091.894011974335,3.3034706115722656
24,100,100,3,0.5,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.000560035538027118,0.009006828727484931,2024-02-29 19:25:06,16052.148091554642,0.762519359588623
65,100,100,7,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.12503324250558584,0.009285818035613482,2024-02-29 16:37:38,3934.8488953113556,3.9339654445648193
59,100,100,1,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.015424327572515247,0.008437197742547097,2024-02-29 17:22:04,8708.270189523697,0.3785717487335205
58,100,100,5,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.11759751058927563,0.009389868746061703,2024-02-29 22:19:55,26289.013481855392,1.9581084251403809
69,100,100,5,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.12395733499002844,0.009411278481908538,2024-02-29 17:08:43,7629.396285533905,2.0479259490966797
52,100,100,6,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.11724097329575309,0.009304122679140018,2024-02-29 16:17:18,4328.773485898972,2.266310691833496
79,100,100,7,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.11663720108867907,0.009343516543678987,2024-03-01 13:24:28,78238.52566456795,9.76653003692627
64,100,100,4,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.1257660166949942,0.009440023534614792,2024-02-29 20:28:16,19816.774090766907,1.1095819473266602
83,100,100,4,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.13123833699267842,0.0091111395453251,2024-02-29 17:30:22,9145.349160194397,1.4213013648986816
11,100,100,6,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.11420203333244833,0.009304909639370093,2024-03-01 04:23:14,47859.98192811012,3.431642532348633
44,100,100,2,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.11503984835161724,0.009453579623581487,2024-02-29 18:38:58,13303.764058351517,0.5905845165252686
42,100,100,3,0.7,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.11653580687026084,0.009397341933965657,2024-02-29 19:24:09,16014.004345178604,0.7411518096923828
39,100,100,2,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.10488881966864498,0.009388568684838738,2024-02-29 15:39:39,2556.500337600708,0.5443854331970215
13,100,100,1,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.008915234958463178,0.008580581919043711,2024-02-29 15:07:09,635.7241728305817,0.30663347244262695
49,100,100,3,0.7,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.12911088253154404,0.009198491075541214,2024-02-29 16:25:44,5302.690559625626,0.7805333137512207
50,100,100,3,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.3987036015654817,0.010636101208524656,2024-02-29 19:18:17,15664.680327653885,0.733940839767456
12,100,100,1,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.07813637033244158,0.008287634480501758,2024-02-29 17:23:34,8800.272760629654,0.38403773307800293
76,100,100,4,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.3191250050228822,0.009797788533210105,2024-02-29 20:02:47,18148.819079875946,0.8793056011199951
17,100,100,6,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.4145243966891619,0.010058802953460358,2024-02-29 16:21:16,4268.161465644836,2.1099255084991455
71,100,100,4,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.42783948126536203,0.010262171651164402,2024-02-29 17:30:38,9000.275418758392,1.3797595500946045
18,100,100,5,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.3973076719105627,0.010210798584879745,2024-02-29 17:08:36,7623.171293735504,2.1073243618011475
28,100,100,1,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.0007115250490159469,0.0080200322016406,2024-02-29 15:08:25,676.9725921154022,0.31326913833618164
66,100,100,7,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.3862029296898486,0.010207065598230572,2024-03-01 11:45:03,72218.51494812965,8.709016799926758
61,100,100,6,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.3960239517337054,0.010379343514198607,2024-03-01 00:17:07,32754.899701833725,2.9226090908050537
40,100,100,2,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.42021989198501886,0.01040609499559871,2024-02-29 18:37:51,13247.257998228073,0.5942232608795166
37,100,100,2,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.38746799592190695,0.009941261729040482,2024-02-29 15:43:55,2811.8432097434998,0.5873053073883057
57,100,100,7,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.41112683110295695,0.010371475706986513,2024-02-29 17:10:11,5492.144380092621,5.912967681884766
63,100,100,5,0.9,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.3937473164952302,0.010299189042385921,2024-02-29 23:11:29,29368.1579310894,2.397002935409546
38,100,100,3,0.9,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.4682162509429682,0.010911575679855422,2024-02-29 16:22:31,5128.72661280632,0.7861077785491943
33,100,100,1,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.02682215772059052,0.007857542575304318,2024-02-29 15:06:28,602.7614898681641,0.1819920539855957
4,100,100,5,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6130097104420019,0.011360214042788747,2024-02-29 17:06:34,7518.172590255737,1.8725683689117432
5,100,100,4,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6506459207165882,0.010384582209131814,2024-02-29 17:20:15,8401.34178352356,1.0513763427734375
46,100,100,2,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.5284476282737539,0.009710611544630002,2024-02-29 15:37:50,2460.762314558029,0.3920423984527588
56,100,100,7,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.7216994834087054,0.010912382305122327,2024-03-01 13:23:15,77882.87328267097,9.52712893486023
73,100,100,4,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6643714766920321,0.010436403119775586,2024-02-29 20:02:35,18150.64875769615,0.7107620239257812
72,100,100,7,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6102505025546401,0.010684559629794062,2024-02-29 17:11:29,5314.379090547562,5.707940340042114
36,100,100,3,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6671791952810917,0.010594590537759031,2024-02-29 16:54:18,7018.568479776382,0.9252796173095703
19,100,100,5,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6853209992462393,0.010739621039590332,2024-02-29 23:09:24,29261.026699066162,2.313697576522827
20,100,100,6,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.7134272576133589,0.011104133526282502,2024-03-01 04:47:38,48878.568385601044,4.188442230224609
34,100,100,2,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.7067907022726794,0.010786705200763764,2024-02-29 18:34:02,13015.298518657684,0.4310038089752197
31,100,100,1,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.7003880622648034,0.011056836288976859,2024-02-29 17:25:34,8938.883974313736,0.2763028144836426
15,100,100,6,1.0,sig,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.6361720589251318,0.010433527178887908,2024-02-29 17:31:42,8299.500387430191,4.303132772445679
41,100,100,3,1.0,log,0.001,0.1,0.02,1.0,,2,21,262144,262144,1,32,16384,tX,-0.7281102893216486,0.011370067509050903,2024-02-29 19:56:54,17984.05762028694,0.7855377197265625
