,dscrt_train,dscrt,N,H,space,kappa,kappa_T,sigma,initial,constraint,restarts,epochs,batch_size,validation_size,learning_rate,max_gb,MC_,sig_comp,res,err,time,train_time,eval_time
41,30,30,1,0.7,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990620987478482,1.5918928352531822e-07,2024-02-21 11:51:04,3.989995002746582,16.42624258995056
40,30,30,5,0.7,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990256553989654,1.6230629564932175e-07,2024-02-21 11:51:37,7.539926052093506,44.054171323776245
29,30,30,2,0.7,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990721770043705,1.601752972773317e-07,2024-02-21 11:50:58,4.718826532363892,18.427412271499634
59,30,30,4,0.7,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9992421084676745,1.8113465316236062e-07,2024-02-21 11:51:03,3.246835470199585,25.032971382141113
27,30,30,3,0.7,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990941546114519,1.6227457343851817e-07,2024-02-21 11:51:54,3.9665920734405518,14.952942371368408
4,30,30,1,0.7,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990092070945709,1.7456733498335943e-07,2024-02-21 11:50:54,1.552682638168335,9.123101711273193
24,30,30,2,0.7,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9991155146702626,1.8700510491407103e-07,2024-02-21 11:50:49,1.9078636169433594,12.420068979263306
34,30,30,3,0.7,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9992641109166316,1.8438040349650715e-07,2024-02-21 11:51:12,1.7863540649414062,11.789992570877075
3,30,30,1,0.9,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9991335497468078,1.5080557413798055e-07,2024-02-21 11:51:04,3.8729138374328613,16.164976119995117
54,30,30,4,0.9,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990430529734586,1.526778207764846e-07,2024-02-21 11:51:13,5.0124006271362305,23.25403141975403
5,30,30,5,0.9,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9997754793385804,1.7640648727298074e-07,2024-02-21 11:51:24,4.8524415493011475,39.39612627029419
50,30,30,4,0.9,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9996639004847525,1.7398339191453223e-07,2024-02-21 11:51:11,3.317251205444336,25.91303849220276
13,30,30,1,0.9,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990914790293774,1.620643139456037e-07,2024-02-21 11:50:57,1.648332118988037,9.324869155883789
35,30,30,3,0.9,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9993807184869579,1.4297284136422027e-07,2024-02-21 11:51:52,4.085390090942383,14.954492568969727
44,30,30,5,0.9,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.999151902211747,1.5365172233447166e-07,2024-02-21 11:51:28,7.24283242225647,38.33768939971924
22,30,30,2,0.9,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9993965590393513,1.8378878011843387e-07,2024-02-21 11:50:48,1.9568426609039307,12.164822816848755
23,30,30,3,0.9,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-1.0001702831072306,1.7331291386680798e-07,2024-02-21 11:51:34,1.7762291431427002,11.89810061454773
25,30,30,2,0.9,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.999069610535458,1.531468545250464e-07,2024-02-21 11:50:56,4.427394866943359,17.07257103919983
18,30,30,1,1.0,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990989095198823,1.6546690860748493e-07,2024-02-21 11:50:53,1.139512300491333,5.784456729888916
21,30,30,3,1.0,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-1.0003339935869746,1.745102740531237e-07,2024-02-21 11:51:01,1.4958438873291016,9.15990924835205
6,30,30,5,1.0,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9990802620882355,1.4949418964136234e-07,2024-02-21 11:51:18,6.907443523406982,35.53062868118286
51,30,30,4,1.0,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9995501255273466,1.4012080507648021e-07,2024-02-21 11:51:08,4.819788932800293,19.991633892059326
26,30,30,3,1.0,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.999337608935306,1.4494038180783775e-07,2024-02-21 11:51:55,3.7294511795043945,12.338562488555908
31,30,30,2,1.0,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-1.0002399809103986,1.653505074684199e-07,2024-02-21 11:50:49,1.8691017627716064,9.333189487457275
2,30,30,4,1.0,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-1.0003069157298325,1.7296898373411873e-07,2024-02-21 11:51:07,3.081721067428589,22.718435049057007
1,30,30,5,1.0,sig,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-1.0001407815949128,1.7088939500819639e-07,2024-02-21 11:51:16,4.509362697601318,36.05678749084473
19,30,30,2,1.0,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.9992449404385858,1.4574046503450984e-07,2024-02-21 11:50:52,4.0722246170043945,13.686125040054321
16,30,30,1,1.0,log,0.001,0.1,0.02,1.0,,3,101,2048,4096,0.1,32,1048576,tX,-0.999267590056875,1.504964829901517e-07,2024-02-21 11:51:06,3.7536110877990723,15.813809394836426
