,dscrt_train,dscrt,N,H,space,kappa,kappa_T,sigma,initial,constraint,restarts,epochs,batch_size,validation_size,learning_rate,max_gb,MC_,sig_comp,res,err,time,train_time,eval_time
53,100,100,4,0.3333333333333333,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.16326934250132863,0.002564361666008165,2024-03-01 15:14:36,593.8108704090118,21.12862277030945
2,100,100,7,0.3333333333333333,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.1286861388225398,0.0026488219790846063,2024-03-01 17:04:39,6337.665450334549,159.58297514915466
62,100,100,1,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.0015267135511824095,0.002258325626118133,2024-03-01 15:14:08,624.3037881851196,11.181519269943237
54,100,100,5,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.002863854442471692,0.0022514509586437806,2024-03-01 15:23:07,1029.2440707683563,33.340434074401855
55,100,100,1,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.00262655669729783,0.0022409027760543388,2024-03-01 15:03:47,40.6487500667572,5.316960096359253
45,100,100,2,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.0015519992325375973,0.0022850855661631776,2024-03-01 15:06:24,168.91421175003052,10.16243839263916
60,100,100,4,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.0015979747400151826,0.0022178424793246883,2024-03-01 15:20:27,966.4289820194244,17.117578268051147
80,100,100,7,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.0009035386026944095,0.002247784344833299,2024-03-01 16:03:25,3024.5590415000916,97.78667163848877
9,100,100,7,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.00047697521180194245,0.002222064552363622,2024-03-01 16:56:47,5928.525945663452,146.2132499217987
67,100,100,4,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.0003645828880366959,0.002251044132113201,2024-03-01 15:14:29,585.2438066005707,20.765618562698364
47,100,100,3,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.004783186965256302,0.0022747518253706423,2024-03-01 15:10:03,364.9371609687805,13.844764709472656
23,100,100,2,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.0007409152781644127,0.002276077003225427,2024-03-01 15:15:43,707.7793078422546,13.010697364807129
21,100,100,6,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.0036384229811154277,0.0022666067393749593,2024-03-01 15:55:22,2809.7676401138306,56.60713839530945
74,100,100,5,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.005267814372493386,0.0022650069828655823,2024-03-01 15:32:55,1629.796622991562,30.835829496383667
14,100,100,6,0.5,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.0025801253527911626,0.002279396840944029,2024-03-01 15:35:35,1659.9316504001617,52.31969118118286
24,100,100,3,0.5,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.0011561990615080306,0.0022903859310343367,2024-03-01 15:18:13,844.896814584732,14.998037815093994
65,100,100,7,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12633009918866142,0.002314755097531289,2024-03-01 15:59:50,2811.859760761261,89.64386248588562
59,100,100,1,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.010546506639214193,0.00214098846758136,2024-03-01 15:11:32,486.0766899585724,7.9705798625946045
58,100,100,5,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.11828561596926435,0.002337913794914613,2024-03-01 15:31:36,1553.1326632499695,30.71289849281311
69,100,100,5,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12276148003792842,0.002289681803937203,2024-03-01 15:23:06,1030.357382774353,32.86385798454285
52,100,100,6,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12236080268957786,0.0023208133887236033,2024-03-01 15:36:53,1724.9012501239777,54.16900992393494
79,100,100,7,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12298301753612473,0.0023622637281261257,2024-03-01 16:54:27,5804.958295822144,146.0526638031006
64,100,100,4,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.11737994507703177,0.00230138708341094,2024-03-01 15:19:13,894.818690776825,16.784853219985962
83,100,100,4,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12212723640711545,0.0023758635628640832,2024-03-01 15:14:15,574.9491646289825,20.86137342453003
11,100,100,6,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.11911851235506828,0.0023156140992788626,2024-03-01 15:56:28,2879.127513408661,57.242128133773804
44,100,100,2,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.1089671961190124,0.002270280135380085,2024-03-01 15:15:44,713.3492655754089,12.289093017578125
42,100,100,3,0.7,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12039817881051545,0.00235604895650319,2024-03-01 15:18:44,877.1256880760193,14.962254762649536
39,100,100,2,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.11004381393060104,0.002312989162924966,2024-03-01 15:06:19,167.8026008605957,9.425565242767334
13,100,100,1,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,0.00023378412205286967,0.0021295607467847182,2024-03-01 15:03:45,38.025076389312744,5.291813373565674
49,100,100,3,0.7,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.12958291964244678,0.0023280174656299855,2024-03-01 15:09:49,352.02815294265747,13.518126964569092
50,100,100,3,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.3938704400240252,0.002622224746359199,2024-03-01 15:18:04,837.0393550395966,14.984512329101562
12,100,100,1,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.08926089755791974,0.0020502140197592848,2024-03-01 15:11:33,487.0756952762604,8.111051082611084
76,100,100,4,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.41078308281282294,0.0026195309102221924,2024-03-01 15:21:57,1053.2221822738647,17.45136332511902
17,100,100,6,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.40583359065153096,0.00251781853156038,2024-03-01 15:35:20,1623.8222563266754,50.816089153289795
71,100,100,4,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.4200867532153621,0.0025761067869249717,2024-03-01 15:15:27,640.7655484676361,21.808806896209717
18,100,100,5,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.4104297781967084,0.002583058282252158,2024-03-01 15:22:52,1014.509717464447,33.394749879837036
28,100,100,1,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.009099930176131723,0.001971900933640304,2024-03-01 15:03:44,37.58855962753296,5.236374139785767
66,100,100,7,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.4095234710526783,0.0025983030364239686,2024-03-01 16:52:03,5640.590177774429,138.7675483226776
61,100,100,6,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.42181361251057553,0.00263796418208902,2024-03-01 15:56:38,2888.0371177196503,57.99331545829773
40,100,100,2,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.4024486682832105,0.002613318182996364,2024-03-01 15:13:19,586.5825448036194,8.987966299057007
37,100,100,2,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.3716611827358055,0.0024760330610739422,2024-03-01 15:05:12,116.22503447532654,6.679992437362671
57,100,100,7,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.40979818104003773,0.0025261118741321076,2024-03-01 15:44:24,2039.2683737277985,61.8561429977417
63,100,100,5,0.9,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.43056215691928945,0.002591942363877462,2024-03-01 15:32:20,1594.261826992035,30.77039337158203
38,100,100,3,0.9,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.45216377467085556,0.0027105367806879864,2024-03-01 15:09:58,361.2213559150696,13.617335081100464
33,100,100,1,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.00991750503238113,0.001960509301582769,2024-03-01 15:03:40,37.10965156555176,4.709787845611572
4,100,100,5,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6131191745132765,0.0026025409469155837,2024-03-01 15:22:25,1007.3015520572662,29.924822092056274
5,100,100,4,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.670341810610505,0.0026989904430950317,2024-03-01 15:14:09,585.5300259590149,18.12769913673401
46,100,100,2,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.5368432782004703,0.002448321882977332,2024-03-01 15:04:59,100.75139331817627,7.119380474090576
56,100,100,7,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.7341925038732077,0.002797021237337888,2024-03-01 16:53:53,5736.824401140213,143.150399684906
73,100,100,4,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6722219299429919,0.002746357371103331,2024-03-01 15:21:55,1067.389070034027,14.978668212890625
72,100,100,7,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6093388215268818,0.002560057384861911,2024-03-01 15:45:05,2085.0481083393097,60.20110821723938
36,100,100,3,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6777825217412934,0.002703568017000388,2024-03-01 15:08:46,304.0279848575592,11.170739889144897
19,100,100,5,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.7039631854896875,0.00278237654426204,2024-03-01 15:33:14,1664.0311288833618,27.987525939941406
20,100,100,6,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.7365641919850187,0.0028401100391896848,2024-03-01 15:53:42,2715.875611782074,53.740954637527466
34,100,100,2,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6818435869382204,0.0026051528177696054,2024-03-01 15:12:14,537.6356167793274,6.811762571334839
31,100,100,1,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6852198118843371,0.002744345002434394,2024-03-01 15:13:44,615.2560694217682,8.664580345153809
15,100,100,6,1.0,sig,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6117835502517197,0.0031222927244289986,2024-03-01 15:36:25,1701.4195239543915,50.79388904571533
41,100,100,3,1.0,log,0.001,0.1,0.02,1.0,,2,21,16384,262144,1,32,262144,tX,-0.6914390822173022,0.0026936277264077886,2024-03-01 15:19:08,914.6451323032379,12.535059928894043
