,dscrt_train,dscrt,N,H,space,kappa,kappa_T,sigma,initial,constraint,restarts,epochs,batch_size,validation_size,learning_rate,max_gb,MC_,sig_comp,res,err,time,train_time,eval_time
21,100,100,6,0.5,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.0014392271941166984,0.009227761832521933,2024-02-29 09:46:22,3616.3668100833893,3.24735426902771
74,100,100,5,0.5,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,0.0015279306246539517,0.009074883781080241,2024-02-29 09:17:54,2048.2085382938385,1.7663626670837402
14,100,100,6,0.5,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.016074003633962414,0.008947136828050945,2024-02-29 09:26:36,2426.1837236881256,3.5444300174713135
24,100,100,3,0.5,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.0035156607703713577,0.009243824721098436,2024-02-29 08:58:45,903.1390242576599,0.588707685470581
65,100,100,7,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.1067133649911932,0.009546549031452245,2024-02-29 09:37:47,2912.340267419815,4.164036512374878
59,100,100,1,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.003119711525719948,0.008363445292608818,2024-02-29 08:56:37,813.0418386459351,0.5086963176727295
58,100,100,5,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.11745152791570868,0.00957245445137603,2024-02-29 09:17:21,2033.4902513027191,1.727430820465088
69,100,100,5,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.11893726011783637,0.009537603603693627,2024-02-29 09:07:07,1415.555923461914,2.0882761478424072
52,100,100,6,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.13258502049274976,0.009730884438525102,2024-02-29 09:12:06,1573.6637201309204,2.239032506942749
79,100,100,7,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.0996340096728269,0.009431614229010767,2024-02-29 11:03:14,8045.152960062027,9.189707040786743
64,100,100,4,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.1331541804287763,0.009715036784497977,2024-02-29 09:08:09,1445.7165658473969,1.0989577770233154
83,100,100,4,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.1308650386698495,0.009497719944017354,2024-02-29 08:59:43,938.2250077724457,1.3681848049163818
11,100,100,6,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.10713455002375875,0.009511892327192597,2024-02-29 09:34:18,2898.0176095962524,2.9320127964019775
44,100,100,2,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.09954778054859585,0.009516918154071205,2024-02-29 08:59:05,936.6435816287994,0.6044926643371582
42,100,100,3,0.7,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.10356789164718025,0.00938537206159304,2024-02-29 08:58:56,904.6254682540894,0.5890407562255859
39,100,100,2,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.0999843621681971,0.009353479362222025,2024-02-29 08:46:34,187.72904515266418,0.5701615810394287
13,100,100,1,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,0.00442961699310662,0.008440852161445075,2024-02-29 08:45:02,100.32332754135132,0.4271245002746582
49,100,100,3,0.7,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.1238858222453185,0.009600904271100451,2024-02-29 08:48:02,284.39602637290955,0.5901656150817871
50,100,100,3,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.44036185173527886,0.010682927687846427,2024-02-29 08:58:31,898.805344581604,0.6017625331878662
12,100,100,1,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.08567888962902191,0.008348949680106493,2024-02-29 08:56:58,824.7287445068359,0.49286389350891113
76,100,100,4,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.38102886084324294,0.010291209142513356,2024-02-29 09:13:48,1807.246342420578,1.5669293403625488
17,100,100,6,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.4369634080459901,0.010690398180737451,2024-02-29 09:23:07,2223.9538476467133,3.2384414672851562
71,100,100,4,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.4717497225266605,0.01128589610397414,2024-02-29 08:57:35,840.9681577682495,1.2265853881835938
18,100,100,5,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.44697379286431344,0.010864977385042364,2024-02-29 09:08:27,1494.4669394493103,2.1866400241851807
28,100,100,1,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.028335165133668648,0.008250960675416611,2024-02-29 08:45:24,138.7509524822235,0.4563136100769043
66,100,100,7,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.4434122658124061,0.010824578530433419,2024-02-29 11:02:19,7930.66806602478,8.951533317565918
61,100,100,6,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.4439243946660404,0.010822035338927664,2024-02-29 09:34:49,2929.760804414749,3.1360318660736084
40,100,100,2,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.4358988464964897,0.010723896908855534,2024-02-29 08:58:44,940.2673108577728,0.6089437007904053
37,100,100,2,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.3577340092863825,0.01003380793760262,2024-02-29 08:47:06,218.50570964813232,0.5504143238067627
57,100,100,7,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.42617107040473495,0.01065238154306839,2024-02-29 09:37:59,2905.217418909073,4.138469934463501
63,100,100,5,0.9,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.45947846854718616,0.010831351684851701,2024-02-29 09:19:47,2176.4643399715424,1.876415729522705
38,100,100,3,0.9,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.44624800319603375,0.010884953411081755,2024-02-29 08:48:17,289.4665334224701,0.6108200550079346
33,100,100,1,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.012235604110895235,0.007909242994536632,2024-02-29 08:44:56,106.83834075927734,0.18833565711975098
4,100,100,5,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7571878810156187,0.011565227951924125,2024-02-29 09:05:51,1336.7969942092896,1.9433605670928955
5,100,100,4,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7433513362237574,0.011512143394611752,2024-02-29 08:55:01,688.8106231689453,1.058410882949829
46,100,100,2,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.5450704750378038,0.010035826866717628,2024-02-29 08:45:51,157.69217324256897,0.383528470993042
56,100,100,7,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7766960807060462,0.011711680014108073,2024-02-29 11:02:43,7927.055001974106,8.74171233177185
73,100,100,4,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7585783860388723,0.011554815452329757,2024-02-29 09:05:22,1311.3533563613892,0.8193297386169434
72,100,100,7,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7346698912564298,0.01138850060062712,2024-02-29 09:56:13,3925.8535017967224,6.152528285980225
36,100,100,3,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.6669681464449331,0.010882979418811625,2024-02-29 08:46:59,219.82660722732544,0.48512840270996094
19,100,100,5,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7612129632138431,0.011551760930485298,2024-02-29 09:20:36,2207.2464752197266,1.718169927597046
20,100,100,6,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.8155753821020177,0.01213214403947353,2024-02-29 09:43:18,3405.3929970264435,3.066984176635742
34,100,100,2,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7285661709951374,0.011352650728186331,2024-02-29 08:58:55,925.3410155773163,0.4276711940765381
31,100,100,1,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7361401979739371,0.011471806904407848,2024-02-29 08:53:44,623.3760464191437,0.2961275577545166
15,100,100,6,1.0,sig,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7185398175366704,0.011318743925357769,2024-02-29 09:27:05,2369.6527161598206,3.265517234802246
41,100,100,3,1.0,log,0.001,0.1,0.02,1.0,,3,51,16384,16384,1,32,16384,tX,-0.7603952176815487,0.01192264803136387,2024-02-29 08:58:41,896.4419343471527,0.4683074951171875
